attendance_id,student_id,course_id,date,permission,absent_class_periods,reason
4100,2100002240,100107472402,13/06/2023,2,0,
4101,2100002240,100107472402,18/07/2023,2,0,
4102,2100002240,100107472402,20/06/2023,2,0,
4103,2100002240,100107472402,27/06/2023,2,0,
4104,2100002440,100107472402,04/07/2023,2,0,
4105,2100002440,100107472402,11/07/2023,2,0,
4106,2100002440,100107472402,13/06/2023,2,0,
4107,2100002440,100107472402,18/07/2023,2,0,
4108,2100002440,100107472402,20/06/2023,2,0,
4109,2100002440,100107472402,27/06/2023,2,0,
4110,2100002939,100107472402,04/07/2023,0,4,
4111,2100002939,100107472402,11/07/2023,2,0,
4112,2100002939,100107472402,13/06/2023,2,0,
4113,2100002939,100107472402,18/07/2023,2,0,
4114,2100002939,100107472402,20/06/2023,2,0,
4115,2100002939,100107472402,27/06/2023,2,0,
4116,2100003284,100107472402,04/07/2023,2,0,
4117,2100003284,100107472402,11/07/2023,2,0,
4118,2100003284,100107472402,13/06/2023,2,0,
4119,2100003284,100107472402,18/07/2023,2,0,
4120,2100003284,100107472402,20/06/2023,2,0,
4121,2100003284,100107472402,27/06/2023,2,0,
4122,2100003779,100107472402,04/07/2023,0,4,
4123,2100003779,100107472402,11/07/2023,2,0,
4124,2100003779,100107472402,13/06/2023,2,0,
4125,2100003779,100107472402,18/07/2023,2,0,
4126,2100003779,100107472402,20/06/2023,2,0,
4127,2100003779,100107472402,27/06/2023,2,0,
4128,2100003978,100107472402,04/07/2023,2,0,
4129,2100003978,100107472402,11/07/2023,2,0,
4130,2100003978,100107472402,13/06/2023,2,0,
4131,2100003978,100107472402,18/07/2023,2,0,
4132,2100003978,100107472402,20/06/2023,2,0,
4133,2100003978,100107472402,27/06/2023,2,0,
4134,2100004235,100107472402,04/07/2023,2,0,
4135,2100004235,100107472402,11/07/2023,2,0,
4136,2100004235,100107472402,13/06/2023,2,0,
4137,2100004235,100107472402,18/07/2023,2,0,
4138,2100004235,100107472402,20/06/2023,2,0,
4139,2100004235,100107472402,27/06/2023,2,0,
4140,2100004337,100107472402,04/07/2023,2,0,
4141,2100004337,100107472402,11/07/2023,2,0,
4142,2100004337,100107472402,13/06/2023,2,0,
4143,2100004337,100107472402,18/07/2023,2,0,
4144,2100004337,100107472402,20/06/2023,2,0,
4145,2100004337,100107472402,27/06/2023,2,0,
4146,2100004451,100107472402,04/07/2023,2,0,
4147,2100004451,100107472402,11/07/2023,2,0,
4148,2100004451,100107472402,13/06/2023,2,0,
4149,2100004451,100107472402,18/07/2023,2,0,
4150,2100004451,100107472402,20/06/2023,2,0,
4151,2100004451,100107472402,27/06/2023,2,0,
4152,2100004750,100107472402,04/07/2023,2,0,
4153,2100004750,100107472402,11/07/2023,2,0,
4154,2100004750,100107472402,13/06/2023,0,4,
4155,2100004750,100107472402,18/07/2023,2,0,
4156,2100004750,100107472402,20/06/2023,2,0,
4157,2100004750,100107472402,27/06/2023,2,0,
4158,2100004998,100107472402,04/07/2023,2,0,
4159,2100004998,100107472402,11/07/2023,2,0,
4160,2100004998,100107472402,13/06/2023,2,0,
4161,2100004998,100107472402,18/07/2023,2,0,
4162,2100004998,100107472402,20/06/2023,2,0,
4163,2100004998,100107472402,27/06/2023,2,0,
4164,2100005112,100107472402,04/07/2023,2,0,
4165,2100005112,100107472402,11/07/2023,1,4,
4166,2100005112,100107472402,13/06/2023,0,4,
4167,2100005112,100107472402,18/07/2023,2,0,
4168,2100005112,100107472402,20/06/2023,2,0,
4169,2100005112,100107472402,27/06/2023,2,0,
4170,2100005423,100107472402,04/07/2023,2,0,
4171,2100005423,100107472402,11/07/2023,2,0,
4172,2100005423,100107472402,13/06/2023,2,0,
4173,2100005423,100107472402,18/07/2023,2,0,
4174,2100005423,100107472402,20/06/2023,2,0,
4175,2100005423,100107472402,27/06/2023,2,0,
4176,2100005569,100107472402,04/07/2023,2,0,
4177,2100005569,100107472402,11/07/2023,2,0,
4178,2100005569,100107472402,13/06/2023,2,0,
4179,2100005569,100107472402,18/07/2023,2,0,
4180,2100005569,100107472402,20/06/2023,2,0,
4181,2100005569,100107472402,27/06/2023,2,0,
4182,2100005686,100107472402,04/07/2023,2,0,
4183,2100005686,100107472402,11/07/2023,2,0,
4184,2100005686,100107472402,13/06/2023,2,0,
4185,2100005686,100107472402,18/07/2023,2,0,
4186,2100005686,100107472402,20/06/2023,2,0,
4187,2100005686,100107472402,27/06/2023,2,0,
4188,2100005858,100107472402,04/07/2023,2,0,
4189,2100005858,100107472402,11/07/2023,2,0,
4190,2100005858,100107472402,13/06/2023,2,0,
4191,2100005858,100107472402,18/07/2023,2,0,
4192,2100005858,100107472402,20/06/2023,2,0,
4193,2100005858,100107472402,27/06/2023,2,0,
4194,2100005929,100107472402,04/07/2023,2,0,
4195,2100005929,100107472402,11/07/2023,2,0,
4196,2100005929,100107472402,13/06/2023,2,0,
4197,2100005929,100107472402,18/07/2023,2,0,
4198,2100005929,100107472402,20/06/2023,2,0,
4199,2100005929,100107472402,27/06/2023,2,0,
4200,2100006019,100107472402,04/07/2023,0,4,
4201,2100006019,100107472402,11/07/2023,1,4,
4202,2100006019,100107472402,13/06/2023,2,0,
4203,2100006019,100107472402,18/07/2023,2,0,
4204,2100006019,100107472402,20/06/2023,2,0,
4205,2100006019,100107472402,27/06/2023,2,0,
4206,2100008882,100107472402,04/07/2023,0,4,
4207,2100008882,100107472402,11/07/2023,2,0,
4208,2100008882,100107472402,13/06/2023,2,0,
4209,2100008882,100107472402,18/07/2023,2,0,
4210,2100008882,100107472402,20/06/2023,2,0,
4211,2100008882,100107472402,27/06/2023,2,0,
4212,2100009011,100107472402,04/07/2023,2,0,
4213,2100009011,100107472402,11/07/2023,2,0,
4214,2100009011,100107472402,13/06/2023,2,0,
4215,2100009011,100107472402,18/07/2023,2,0,
4216,2100009011,100107472402,20/06/2023,2,0,
4217,2100009011,100107472402,27/06/2023,2,0,
4218,2100009025,100107472402,04/07/2023,2,0,
4219,2100009025,100107472402,11/07/2023,2,0,
4220,2100009025,100107472402,13/06/2023,2,0,
4221,2100009025,100107472402,18/07/2023,2,0,
4222,2100009025,100107472402,20/06/2023,2,0,
4223,2100009025,100107472402,27/06/2023,2,0,
4224,2100009299,100107472402,04/07/2023,2,0,
4225,2100009299,100107472402,11/07/2023,1,4,
4226,2100009299,100107472402,13/06/2023,2,0,
4227,2100009299,100107472402,18/07/2023,2,0,
4228,2100009299,100107472402,20/06/2023,2,0,
4229,2100009299,100107472402,27/06/2023,2,0,
4230,2100009490,100107472402,04/07/2023,2,0,
4231,2100009490,100107472402,11/07/2023,2,0,
4232,2100009490,100107472402,13/06/2023,2,0,
4233,2100009490,100107472402,18/07/2023,2,0,
4234,2100009490,100107472402,20/06/2023,2,0,
4235,2100009490,100107472402,27/06/2023,2,0,
4236,2100009840,100107472402,04/07/2023,0,4,
4237,2100009840,100107472402,11/07/2023,2,0,
4238,2100009840,100107472402,13/06/2023,2,0,
4239,2100009840,100107472402,18/07/2023,2,0,
4240,2100009840,100107472402,20/06/2023,2,0,
4241,2100009840,100107472402,27/06/2023,2,0,
4242,2100010315,100107472402,04/07/2023,2,0,
4243,2100010315,100107472402,11/07/2023,2,0,
4244,2100010315,100107472402,13/06/2023,2,0,
4245,2100010315,100107472402,18/07/2023,2,0,
4246,2100010315,100107472402,20/06/2023,2,0,
4247,2100010315,100107472402,27/06/2023,2,0,
4248,2100010779,100107472402,04/07/2023,2,0,
4249,2100010779,100107472402,11/07/2023,2,0,
4250,2100010779,100107472402,13/06/2023,2,0,
4251,2100010779,100107472402,18/07/2023,2,0,
4252,2100010779,100107472402,20/06/2023,2,0,
4253,2100010779,100107472402,27/06/2023,2,0,
4254,2100011740,100107472402,04/07/2023,2,0,
4255,2100011740,100107472402,11/07/2023,2,0,
4256,2100011740,100107472402,13/06/2023,2,0,
4257,2100011740,100107472402,18/07/2023,2,0,
4258,2100011740,100107472402,20/06/2023,2,0,
4259,2100011740,100107472402,27/06/2023,2,0,
4260,2100011976,100107472402,04/07/2023,2,0,
4261,2100011976,100107472402,11/07/2023,2,0,
4262,2100011976,100107472402,13/06/2023,2,0,
4263,2100011976,100107472402,18/07/2023,2,0,
4264,2100011976,100107472402,20/06/2023,2,0,
4265,2100011976,100107472402,27/06/2023,2,0,
4266,2100011992,100107472402,04/07/2023,2,0,
4267,2100011992,100107472402,11/07/2023,2,0,
4268,2100011992,100107472402,13/06/2023,2,0,
4269,2100011992,100107472402,18/07/2023,2,0,
4270,2100011992,100107472402,20/06/2023,2,0,
4271,2100011992,100107472402,27/06/2023,2,0,
4272,2100012116,100107472402,04/07/2023,2,0,
4273,2100012116,100107472402,11/07/2023,2,0,
4274,2100012116,100107472402,13/06/2023,0,4,
4275,2100012116,100107472402,18/07/2023,2,0,
4276,2100012116,100107472402,20/06/2023,0,4,
4277,2100012116,100107472402,27/06/2023,2,0,
4278,2100012291,100107472402,04/07/2023,2,0,
4279,2100012291,100107472402,11/07/2023,2,0,
4280,2100012291,100107472402,13/06/2023,2,0,
4281,2100012291,100107472402,18/07/2023,2,0,
4282,2100012291,100107472402,20/06/2023,2,0,
4283,2100012291,100107472402,27/06/2023,2,0,
4284,2200001377,100107472402,04/07/2023,2,0,
4285,2200001377,100107472402,11/07/2023,2,0,
4286,2200001377,100107472402,13/06/2023,2,0,
4287,2200001377,100107472402,18/07/2023,2,0,
4288,2200001377,100107472402,20/06/2023,2,0,
4289,2200001377,100107472402,27/06/2023,2,0,
4290,2000001001,100107626901,04/03/2023,2,0,
4291,2000001001,100107626901,11/03/2023,2,0,
4292,2000001001,100107626901,18/02/2023,2,0,
4293,2000001001,100107626901,18/03/2023,2,0,
4294,2000001001,100107626901,25/02/2023,2,0,
4295,2000001001,100107626901,25/04/2023,2,0,
4296,2000004900,100107626901,04/03/2023,0,4,
4297,2000004900,100107626901,11/03/2023,2,0,
4298,2000004900,100107626901,18/02/2023,0,4,
4299,2000004900,100107626901,18/03/2023,2,0,
4300,2000004900,100107626901,25/02/2023,2,0,
4301,2000004900,100107626901,25/04/2023,2,0,
4302,2100004923,100107626901,04/03/2023,2,0,
4303,2100004923,100107626901,11/03/2023,2,0,
4304,2100004923,100107626901,18/02/2023,2,0,
4305,2100004923,100107626901,18/03/2023,2,0,
4306,2100004923,100107626901,25/02/2023,2,0,
4307,2100004923,100107626901,25/04/2023,2,0,
4308,2100004998,100107626901,04/03/2023,0,4,
4309,2100004998,100107626901,11/03/2023,2,0,
4310,2100004998,100107626901,18/02/2023,2,0,
4311,2100004998,100107626901,18/03/2023,2,0,
4312,2100004998,100107626901,25/02/2023,2,0,
4313,2100004998,100107626901,25/04/2023,2,0,
4314,2100005113,100107626901,04/03/2023,0,4,
4315,2100005113,100107626901,11/03/2023,2,0,
4316,2100005113,100107626901,18/02/2023,0,4,
4317,2100005113,100107626901,18/03/2023,0,4,
4318,2100005113,100107626901,25/02/2023,0,4,
4319,2100005113,100107626901,25/04/2023,2,0,
4320,2100005858,100107626901,04/03/2023,0,4,
4321,2100005858,100107626901,11/03/2023,2,0,
4322,2100005858,100107626901,18/02/2023,2,0,
4323,2100005858,100107626901,18/03/2023,0,4,
4324,2100005858,100107626901,25/02/2023,2,0,
4325,2100005858,100107626901,25/04/2023,2,0,
4326,2100006019,100107626901,04/03/2023,2,0,
4327,2100006019,100107626901,11/03/2023,2,0,
4328,2100006019,100107626901,18/02/2023,0,4,
4329,2100006019,100107626901,18/03/2023,0,4,
4330,2100006019,100107626901,25/02/2023,0,4,
4331,2100006019,100107626901,25/04/2023,2,0,
4332,2100006053,100107626901,04/03/2023,2,0,
4333,2100006053,100107626901,11/03/2023,2,0,
4334,2100006053,100107626901,18/02/2023,2,0,
4335,2100006053,100107626901,18/03/2023,2,0,
4336,2100006053,100107626901,25/02/2023,2,0,
4337,2100006053,100107626901,25/04/2023,2,0,
4338,2100009840,100107626901,04/03/2023,2,0,
4339,2100009840,100107626901,11/03/2023,2,0,
4340,2100009840,100107626901,18/02/2023,2,0,
4341,2100009840,100107626901,18/03/2023,2,0,
4342,2100009840,100107626901,25/02/2023,2,0,
4343,2100009840,100107626901,25/04/2023,2,0,
4344,2100010315,100107626901,04/03/2023,2,0,
4345,2100010315,100107626901,11/03/2023,2,0,
4346,2100010315,100107626901,18/02/2023,2,0,
4347,2100010315,100107626901,18/03/2023,2,0,
4348,2100010315,100107626901,25/02/2023,2,0,
4349,2100010315,100107626901,25/04/2023,2,0,
4350,2100010687,100107626901,04/03/2023,2,0,
4351,2100010687,100107626901,11/03/2023,2,0,
4352,2100010687,100107626901,18/02/2023,0,4,
4353,2100010687,100107626901,18/03/2023,2,0,
4354,2100010687,100107626901,25/02/2023,2,0,
4355,2100010687,100107626901,25/04/2023,2,0,
4356,2100010779,100107626901,04/03/2023,2,0,
4357,2100010779,100107626901,11/03/2023,2,0,
4358,2100010779,100107626901,18/02/2023,2,0,
4359,2100010779,100107626901,18/03/2023,2,0,
4360,2100010779,100107626901,25/02/2023,2,0,
4361,2100010779,100107626901,25/04/2023,2,0,
4362,2100011740,100107626901,04/03/2023,2,0,
4363,2100011740,100107626901,11/03/2023,2,0,
4364,2100011740,100107626901,18/02/2023,2,0,
4365,2100011740,100107626901,18/03/2023,2,0,
4366,2100011740,100107626901,25/02/2023,2,0,
4367,2100011740,100107626901,25/04/2023,2,0,
4368,2100011992,100107626901,04/03/2023,2,0,
4369,2100011992,100107626901,11/03/2023,2,0,
4370,2100011992,100107626901,18/02/2023,2,0,
4371,2100011992,100107626901,18/03/2023,2,0,
4372,2100011992,100107626901,25/02/2023,2,0,
4373,2100011992,100107626901,25/04/2023,2,0,
4374,2100012066,100107626901,04/03/2023,0,4,
4375,2100012066,100107626901,11/03/2023,2,0,
4376,2100012066,100107626901,18/02/2023,0,4,
4377,2100012066,100107626901,18/03/2023,2,0,
4378,2100012066,100107626901,25/02/2023,2,0,
4379,2100012066,100107626901,25/04/2023,2,0,
4380,2100012291,100107626901,04/03/2023,2,0,
4381,2100012291,100107626901,11/03/2023,2,0,
4382,2100012291,100107626901,18/02/2023,2,0,
4383,2100012291,100107626901,18/03/2023,2,0,
4384,2100012291,100107626901,25/02/2023,2,0,
4385,2100012291,100107626901,25/04/2023,2,0,
4386,2000006633,100107626903,04/03/2023,0,4,
4387,2000006633,100107626903,11/03/2023,2,0,
4388,2000006633,100107626903,18/02/2023,0,4,
4389,2000006633,100107626903,18/03/2023,2,0,
4390,2000006633,100107626903,25/02/2023,0,4,
4391,2000006633,100107626903,25/03/2023,0,4,
4392,2100002375,100107626903,04/03/2023,0,4,
4393,2100002375,100107626903,11/03/2023,2,0,
4394,2100002375,100107626903,18/02/2023,2,0,
4395,2100002375,100107626903,18/03/2023,2,0,
4396,2100002375,100107626903,25/02/2023,2,0,
4397,2100002375,100107626903,25/03/2023,2,0,
4398,2100002440,100107626903,04/03/2023,2,0,
4399,2100002440,100107626903,11/03/2023,2,0,
4400,2100002440,100107626903,18/02/2023,2,0,
4401,2100002440,100107626903,18/03/2023,2,0,
4402,2100002440,100107626903,25/02/2023,2,0,
4403,2100002440,100107626903,25/03/2023,2,0,
4404,2100002891,100107626903,04/03/2023,2,0,
4405,2100002891,100107626903,11/03/2023,2,0,
4406,2100002891,100107626903,18/02/2023,2,0,
4407,2100002891,100107626903,18/03/2023,2,0,
4408,2100002891,100107626903,25/02/2023,2,0,
4409,2100002891,100107626903,25/03/2023,0,4,
4410,2100003025,100107626903,04/03/2023,2,0,
4411,2100003025,100107626903,11/03/2023,2,0,
4412,2100003025,100107626903,18/02/2023,2,0,
4413,2100003025,100107626903,18/03/2023,2,0,
4414,2100003025,100107626903,25/02/2023,2,0,
4415,2100003025,100107626903,25/03/2023,2,0,
4416,2100003991,100107626903,04/03/2023,2,0,
4417,2100003991,100107626903,11/03/2023,2,0,
4418,2100003991,100107626903,18/02/2023,0,4,
4419,2100003991,100107626903,18/03/2023,2,0,
4420,2100003991,100107626903,25/02/2023,0,4,
4421,2100003991,100107626903,25/03/2023,0,4,
4422,2100004330,100107626903,04/03/2023,2,0,
4423,2100004330,100107626903,11/03/2023,2,0,
4424,2100004330,100107626903,18/02/2023,2,0,
4425,2100004330,100107626903,18/03/2023,2,0,
4426,2100004330,100107626903,25/02/2023,0,4,
4427,2100004330,100107626903,25/03/2023,2,0,
4428,2100004703,100107626903,04/03/2023,2,0,
4429,2100004703,100107626903,11/03/2023,0,4,
4430,2100004703,100107626903,18/02/2023,2,0,
4431,2100004703,100107626903,18/03/2023,2,0,
4432,2100004703,100107626903,25/02/2023,0,4,
4433,2100004703,100107626903,25/03/2023,2,0,
4434,2100004750,100107626903,04/03/2023,2,0,
4435,2100004750,100107626903,11/03/2023,2,0,
4436,2100004750,100107626903,18/02/2023,2,0,
4437,2100004750,100107626903,18/03/2023,2,0,
4438,2100004750,100107626903,25/02/2023,2,0,
4439,2100004750,100107626903,25/03/2023,2,0,
4440,2100005112,100107626903,04/03/2023,0,4,
4441,2100005112,100107626903,11/03/2023,2,0,
4442,2100005112,100107626903,18/02/2023,2,0,
4443,2100005112,100107626903,18/03/2023,2,0,
4444,2100005112,100107626903,25/02/2023,2,0,
4445,2100005112,100107626903,25/03/2023,0,4,
4446,2100006642,100107626903,04/03/2023,2,0,
4447,2100006642,100107626903,11/03/2023,0,4,
4448,2100006642,100107626903,18/02/2023,0,4,
4449,2100006642,100107626903,18/03/2023,0,4,
4450,2100006642,100107626903,25/02/2023,2,0,
4451,2100006642,100107626903,25/03/2023,2,0,
4452,2100006970,100107626903,04/03/2023,2,0,
4453,2100006970,100107626903,11/03/2023,2,0,
4454,2100006970,100107626903,18/02/2023,2,0,
4455,2100006970,100107626903,18/03/2023,2,0,
4456,2100006970,100107626903,25/02/2023,2,0,
4457,2100006970,100107626903,25/03/2023,2,0,
4458,2100007107,100107626903,04/03/2023,2,0,
4459,2100007107,100107626903,11/03/2023,0,4,
4460,2100007107,100107626903,18/02/2023,2,0,
4461,2100007107,100107626903,18/03/2023,2,0,
4462,2100007107,100107626903,25/02/2023,2,0,
4463,2100007107,100107626903,25/03/2023,2,0,
4464,2100008035,100107626903,04/03/2023,2,0,
4465,2100008035,100107626903,11/03/2023,2,0,
4466,2100008035,100107626903,18/02/2023,2,0,
4467,2100008035,100107626903,18/03/2023,0,4,
4468,2100008035,100107626903,25/02/2023,0,4,
4469,2100008035,100107626903,25/03/2023,2,0,
4470,2100008107,100107626903,04/03/2023,2,0,
4471,2100008107,100107626903,11/03/2023,2,0,
4472,2100008107,100107626903,18/02/2023,0,4,
4473,2100008107,100107626903,18/03/2023,2,0,
4474,2100008107,100107626903,25/02/2023,2,0,
4475,2100008107,100107626903,25/03/2023,2,0,
4476,2100008134,100107626903,04/03/2023,2,0,
4477,2100008134,100107626903,11/03/2023,2,0,
4478,2100008134,100107626903,18/02/2023,2,0,
4479,2100008134,100107626903,18/03/2023,2,0,
4480,2100008134,100107626903,25/02/2023,2,0,
4481,2100008134,100107626903,25/03/2023,2,0,
4482,2100008178,100107626903,04/03/2023,2,0,
4483,2100008178,100107626903,11/03/2023,2,0,
4484,2100008178,100107626903,18/02/2023,2,0,
4485,2100008178,100107626903,18/03/2023,2,0,
4486,2100008178,100107626903,25/02/2023,2,0,
4487,2100008178,100107626903,25/03/2023,2,0,
4488,2100009299,100107626903,04/03/2023,2,0,
4489,2100009299,100107626903,11/03/2023,2,0,
4490,2100009299,100107626903,18/02/2023,2,0,
4491,2100009299,100107626903,18/03/2023,2,0,
4492,2100009299,100107626903,25/02/2023,2,0,
4493,2100009299,100107626903,25/03/2023,2,0,
4494,2100009421,100107626903,04/03/2023,2,0,
4495,2100009421,100107626903,11/03/2023,2,0,
4496,2100009421,100107626903,18/02/2023,2,0,
4497,2100009421,100107626903,18/03/2023,2,0,
4498,2100009421,100107626903,25/02/2023,2,0,
4499,2100009421,100107626903,25/03/2023,2,0,
4500,2100010440,100107626903,04/03/2023,2,0,
4501,2100010440,100107626903,11/03/2023,2,0,
4502,2100010440,100107626903,18/02/2023,2,0,
4503,2100010440,100107626903,18/03/2023,2,0,
4504,2100010440,100107626903,25/02/2023,2,0,
4505,2100010440,100107626903,25/03/2023,2,0,
4506,2100011230,100107626903,04/03/2023,2,0,
4507,2100011230,100107626903,11/03/2023,0,4,
4508,2100011230,100107626903,18/02/2023,2,0,
4509,2100011230,100107626903,18/03/2023,0,4,
4510,2100011230,100107626903,25/02/2023,2,0,
4511,2100011230,100107626903,25/03/2023,2,0,
4512,2100011741,100107626903,04/03/2023,0,4,
4513,2100011741,100107626903,11/03/2023,2,0,
4514,2100011741,100107626903,18/02/2023,2,0,
4515,2100011741,100107626903,18/03/2023,2,0,
4516,2100011741,100107626903,25/02/2023,2,0,
4517,2100011741,100107626903,25/03/2023,2,0,
4518,2100011852,100107626903,04/03/2023,2,0,
4519,2100011852,100107626903,11/03/2023,2,0,
4520,2100011852,100107626903,18/02/2023,2,0,
4521,2100011852,100107626903,18/03/2023,2,0,
4522,2100011852,100107626903,25/02/2023,2,0,
4523,2100011852,100107626903,25/03/2023,2,0,
4524,2100012040,100107626903,04/03/2023,2,0,
4525,2100012040,100107626903,11/03/2023,2,0,
4526,2100012040,100107626903,18/02/2023,2,0,
4527,2100012040,100107626903,18/03/2023,2,0,
4528,2100012040,100107626903,25/02/2023,2,0,
4529,2100012040,100107626903,25/03/2023,2,0,
4530,2100012116,100107626903,04/03/2023,2,0,
4531,2100012116,100107626903,11/03/2023,2,0,
4532,2100012116,100107626903,18/02/2023,2,0,
4533,2100012116,100107626903,18/03/2023,2,0,
4534,2100012116,100107626903,25/02/2023,2,0,
4535,2100012116,100107626903,25/03/2023,2,0,
4536,2100002099,100107627002,06/07/2023,2,0,
4537,2100002099,100107627002,13/07/2023,2,0,
4538,2100002099,100107627002,15/06/2023,2,0,
4539,2100002099,100107627002,20/07/2023,2,0,
4540,2100002099,100107627002,22/06/2023,2,0,
4541,2100002099,100107627002,29/06/2023,2,0,
4542,2100002891,100107627002,06/07/2023,0,4,
4543,2100002891,100107627002,13/07/2023,2,0,
4544,2100002891,100107627002,15/06/2023,2,0,
4545,2100002891,100107627002,20/07/2023,2,0,
4546,2100002891,100107627002,22/06/2023,2,0,
4547,2100002891,100107627002,29/06/2023,2,0,
4548,2100002939,100107627002,06/07/2023,2,0,
4549,2100002939,100107627002,13/07/2023,2,0,
4550,2100002939,100107627002,15/06/2023,2,0,
4551,2100002939,100107627002,20/07/2023,2,0,
4552,2100002939,100107627002,22/06/2023,2,0,
4553,2100002939,100107627002,29/06/2023,2,0,
4554,2100003025,100107627002,06/07/2023,0,4,
4555,2100003025,100107627002,13/07/2023,2,0,
4556,2100003025,100107627002,15/06/2023,2,0,
4557,2100003025,100107627002,20/07/2023,2,0,
4558,2100003025,100107627002,22/06/2023,0,4,
4559,2100003025,100107627002,29/06/2023,2,0,
4560,2100003779,100107627002,06/07/2023,2,0,
4561,2100003779,100107627002,13/07/2023,0,4,
4562,2100003779,100107627002,15/06/2023,2,0,
4563,2100003779,100107627002,20/07/2023,2,0,
4564,2100003779,100107627002,22/06/2023,2,0,
4565,2100003779,100107627002,29/06/2023,2,0,
4566,2100004330,100107627002,06/07/2023,2,0,
4567,2100004330,100107627002,13/07/2023,2,0,
4568,2100004330,100107627002,15/06/2023,2,0,
4569,2100004330,100107627002,20/07/2023,2,0,
4570,2100004330,100107627002,22/06/2023,2,0,
4571,2100004330,100107627002,29/06/2023,2,0,
4572,2100004337,100107627002,06/07/2023,2,0,
4573,2100004337,100107627002,13/07/2023,2,0,
4574,2100004337,100107627002,15/06/2023,2,0,
4575,2100004337,100107627002,20/07/2023,2,0,
4576,2100004337,100107627002,22/06/2023,0,4,
4577,2100004337,100107627002,29/06/2023,2,0,
4578,2100004451,100107627002,06/07/2023,2,0,
4579,2100004451,100107627002,13/07/2023,2,0,
4580,2100004451,100107627002,15/06/2023,2,0,
4581,2100004451,100107627002,20/07/2023,2,0,
4582,2100004451,100107627002,22/06/2023,2,0,
4583,2100004451,100107627002,29/06/2023,2,0,
4584,2100004750,100107627002,06/07/2023,2,0,
4585,2100004750,100107627002,13/07/2023,2,0,
4586,2100004750,100107627002,15/06/2023,0,4,
4587,2100004750,100107627002,20/07/2023,2,0,
4588,2100004750,100107627002,22/06/2023,2,0,
4589,2100004750,100107627002,29/06/2023,2,0,
4590,2100004816,100107627002,06/07/2023,2,0,
4591,2100004816,100107627002,13/07/2023,2,0,
4592,2100004816,100107627002,15/06/2023,2,0,
4593,2100004816,100107627002,20/07/2023,0,4,
4594,2100004816,100107627002,22/06/2023,2,0,
4595,2100004816,100107627002,29/06/2023,2,0,
4596,2100004998,100107627002,06/07/2023,2,0,
4597,2100004998,100107627002,13/07/2023,2,0,
4598,2100004998,100107627002,15/06/2023,2,0,
4599,2100004998,100107627002,20/07/2023,2,0,
4600,2100004998,100107627002,22/06/2023,2,0,
4601,2100004998,100107627002,29/06/2023,2,0,
4602,2100005112,100107627002,06/07/2023,2,0,
4603,2100005112,100107627002,13/07/2023,2,0,
4604,2100005112,100107627002,15/06/2023,0,4,
4605,2100005112,100107627002,20/07/2023,2,0,
4606,2100005112,100107627002,22/06/2023,2,0,
4607,2100005112,100107627002,29/06/2023,2,0,
4608,2100005423,100107627002,06/07/2023,2,0,
4609,2100005423,100107627002,13/07/2023,2,0,
4610,2100005423,100107627002,15/06/2023,2,0,
4611,2100005423,100107627002,20/07/2023,2,0,
4612,2100005423,100107627002,22/06/2023,2,0,
4613,2100005423,100107627002,29/06/2023,2,0,
4614,2100005686,100107627002,06/07/2023,2,0,
4615,2100005686,100107627002,13/07/2023,2,0,
4616,2100005686,100107627002,15/06/2023,2,0,
4617,2100005686,100107627002,20/07/2023,2,0,
4618,2100005686,100107627002,22/06/2023,2,0,
4619,2100005686,100107627002,29/06/2023,0,4,
4620,2100005858,100107627002,06/07/2023,2,0,
4621,2100005858,100107627002,13/07/2023,0,4,
4622,2100005858,100107627002,15/06/2023,2,0,
4623,2100005858,100107627002,20/07/2023,2,0,
4624,2100005858,100107627002,22/06/2023,2,0,
4625,2100005858,100107627002,29/06/2023,2,0,
4626,2100006019,100107627002,06/07/2023,0,4,
4627,2100006019,100107627002,13/07/2023,0,4,
4628,2100006019,100107627002,15/06/2023,2,0,
4629,2100006019,100107627002,20/07/2023,2,0,
4630,2100006019,100107627002,22/06/2023,2,0,
4631,2100006019,100107627002,29/06/2023,2,0,
4632,2100006970,100107627002,06/07/2023,2,0,
4633,2100006970,100107627002,13/07/2023,2,0,
4634,2100006970,100107627002,15/06/2023,2,0,
4635,2100006970,100107627002,20/07/2023,2,0,
4636,2100006970,100107627002,22/06/2023,2,0,
4637,2100006970,100107627002,29/06/2023,2,0,
4638,2100008035,100107627002,06/07/2023,0,4,
4639,2100008035,100107627002,13/07/2023,2,0,
4640,2100008035,100107627002,15/06/2023,2,0,
4641,2100008035,100107627002,20/07/2023,2,0,
4642,2100008035,100107627002,22/06/2023,0,4,
4643,2100008035,100107627002,29/06/2023,2,0,
4644,2100008107,100107627002,06/07/2023,2,0,
4645,2100008107,100107627002,13/07/2023,2,0,
4646,2100008107,100107627002,15/06/2023,2,0,
4647,2100008107,100107627002,20/07/2023,2,0,
4648,2100008107,100107627002,22/06/2023,2,0,
4649,2100008107,100107627002,29/06/2023,2,0,
4650,2100008134,100107627002,06/07/2023,2,0,
4651,2100008134,100107627002,13/07/2023,2,0,
4652,2100008134,100107627002,15/06/2023,2,0,
4653,2100008134,100107627002,20/07/2023,2,0,
4654,2100008134,100107627002,22/06/2023,2,0,
4655,2100008134,100107627002,29/06/2023,2,0,
4656,2100008178,100107627002,06/07/2023,2,0,
4657,2100008178,100107627002,13/07/2023,2,0,
