student id,course id,total sessions,excused absense,unexcused absense,absent class period,total class periods,absenteeism rate
2100008107,100107626903,6,0,4,4,60,1.7
2100004750,100107626903,6,0,0,0,60,0.0
2100008178,100107626903,6,0,0,0,60,0.0
2100007107,100107626903,6,0,4,4,60,1.7
2100004330,100107626903,6,0,4,4,60,1.7
2100009299,100107626903,6,0,0,0,60,0.0
2100002440,100107626903,6,0,0,0,60,0.0
2100012040,100107626903,6,0,0,0,60,0.0
2100012116,100107626903,6,0,0,0,60,0.0
2100011741,100107626903,6,0,4,4,60,1.7
2100009421,100107626903,6,0,0,0,60,0.0
2100008134,100107626903,6,0,0,0,60,0.0
2100011852,100107626903,6,0,0,0,60,0.0
2100005112,100107626903,6,0,8,8,60,3.3
2100002375,100107626903,6,0,4,4,60,1.7
2100011230,100107626903,6,0,8,8,60,3.3
2100006970,100107626903,6,0,0,0,60,0.0
2100008035,100107626903,6,0,8,8,60,3.3
2100010440,100107626903,6,0,0,0,60,0.0
2100003991,100107626903,6,0,12,12,60,5.0
2100003025,100107626903,6,0,0,0,60,0.0
2100002891,100107626903,6,0,4,4,60,1.7
2100004703,100107626903,6,0,8,8,60,3.3
2000006633,100107626903,6,0,16,16,60,6.7
2100006642,100107626903,6,0,12,12,60,5.0
2100012040,100107627002,6,0,0,0,60,0.0
2100012291,100107627002,6,0,4,4,60,1.7
2100004330,100107627002,6,0,0,0,60,0.0
2100008035,100107627002,6,0,8,8,60,3.3
2100011310,100107627002,6,0,4,4,60,1.7
2100005112,100107627002,6,0,4,4,60,1.7
2100008107,100107627002,6,0,0,0,60,0.0
2100010440,100107627002,6,0,0,0,60,0.0
2100006019,100107627002,6,0,8,8,60,3.3
2100009299,100107627002,6,0,4,4,60,1.7
2100011852,100107627002,6,0,0,0,60,0.0
2100011992,100107627002,6,0,0,0,60,0.0
2100004451,100107627002,6,0,0,0,60,0.0
2100010779,100107627002,6,0,0,0,60,0.0
2100004998,100107627002,6,0,0,0,60,0.0
2100009025,100107627002,6,0,0,0,60,0.0
2100003779,100107627002,6,0,4,4,60,1.7
2100011740,100107627002,6,0,0,0,60,0.0
2100004750,100107627002,6,0,4,4,60,1.7
2100002939,100107627002,6,0,0,0,60,0.0
2100002099,100107627002,6,0,0,0,60,0.0
2100009490,100107627002,6,0,0,0,60,0.0
2100008178,100107627002,6,0,0,0,60,0.0
2100009840,100107627002,6,0,0,0,60,0.0
2100004337,100107627002,6,0,4,4,60,1.7
2100002891,100107627002,6,0,4,4,60,1.7
2100005423,100107627002,6,0,0,0,60,0.0
2100005858,100107627002,6,0,4,4,60,1.7
2100003025,100107627002,6,0,8,8,60,3.3
2100008134,100107627002,6,0,0,0,60,0.0
2100010315,100107627002,6,0,0,0,60,0.0
2100004816,100107627002,6,0,4,4,60,1.7
2100005686,100107627002,6,0,4,4,60,1.7
2100009421,100107627002,6,0,0,0,60,0.0
2100006970,100107627002,6,0,0,0,60,0.0
2000005302,100107627401,8,0,0,0,60,0.0
2000006018,100107627401,8,0,0,0,60,0.0
2011549746,100107627401,8,0,0,0,60,0.0
2000003678,100107627401,8,3,9,12,60,6.7
2000000558,100107627401,8,0,0,0,60,0.0
2000004220,100107627401,8,0,9,9,60,5.0
2000004070,100107627401,8,0,0,0,60,0.0
2000005824,100107627401,8,0,6,6,60,3.3
2000003649,100107627401,8,0,0,0,60,0.0
2000003418,100107627401,8,0,0,0,60,0.0
2000006161,100107627401,8,0,0,0,60,0.0
2000004701,100107627401,8,0,3,3,60,1.7
2000002380,100107627401,8,0,0,0,60,0.0
2000003979,100107627401,8,0,0,0,60,0.0
2000002441,100107627401,8,0,0,0,60,0.0
2000001008,100107627401,8,0,0,0,60,0.0
2000003127,100107627401,8,0,0,0,60,0.0
2000001452,100107627401,8,0,0,0,60,0.0
2000002672,100107627401,8,0,0,0,60,0.0
2000001001,100107627401,8,0,0,0,60,0.0
2000003434,100107627401,8,0,0,0,60,0.0
2000003074,100107627401,8,0,6,6,60,3.3
2000003076,100107627401,8,0,0,0,60,0.0
2000002449,100107627401,8,0,0,0,60,0.0
2000004154,100107627401,8,0,3,3,60,1.7
2000004387,100107627401,8,3,3,6,60,3.3
2000004457,100107627401,8,0,3,3,60,1.7
2000002725,100107627401,8,0,0,0,60,0.0
2000000998,100107627401,8,0,3,3,60,1.7
2000003308,100107627402,8,0,6,6,60,3.3
2000000740,100107627402,8,0,0,0,60,0.0
2000004900,100107627402,8,3,0,3,60,1.7
2000002097,100107627402,8,0,0,0,60,0.0
2000001530,100107627402,8,0,0,0,60,0.0
2000000050,100107627402,8,3,6,9,60,5.0
2000002664,100107627402,8,0,0,0,60,0.0
2000002665,100107627402,8,0,0,0,60,0.0
2000002677,100107627402,8,0,0,0,60,0.0
2000004394,100107627402,8,3,9,12,60,6.7
2000003640,100107627402,8,0,0,0,60,0.0
2000005153,100107627402,8,3,3,6,60,3.3
2000003730,100107627402,8,3,0,3,60,1.7
2000003645,100107627402,8,0,3,3,60,1.7
2000002779,100107627402,8,0,0,0,60,0.0
2000004110,100107627402,8,0,3,3,60,1.7
2000004968,100107627402,8,0,9,9,60,5.0
2000004278,100107627402,8,0,3,3,60,1.7
2000004365,100107627402,8,0,0,0,60,0.0
2000005479,100107627402,8,0,0,0,60,0.0
2000006638,100107627402,8,0,0,0,60,0.0
2000002514,100107627402,8,0,0,0,60,0.0
2011549832,100107627402,8,0,15,15,60,8.3
2011551765,100107627402,8,0,0,0,60,0.0
2000002924,100107627402,8,0,3,3,60,1.7
2000006345,100107627402,8,0,0,0,60,0.0
2000001094,100107463502,8,0,0,0,60,0.0
2000001008,100107463502,8,0,0,0,45,0.0
2000004387,100107463502,8,0,14,14,45,30.0
2000002177,100107463502,8,0,0,0,45,0.0
2000002380,100107463502,8,10,4,14,45,30.0
2000003127,100107463502,8,0,0,0,60,0.0
2011549746,100107463502,6,0,0,0,45,0.0
2000005302,100107463502,6,0,0,0,45,0.0
2000006161,100107463502,6,0,0,0,45,0.0
2000003074,100107463502,6,0,0,0,45,0.0
2000004110,100107463502,8,0,0,0,60,0.0
2000005479,100107463502,6,0,0,0,60,0.0
2000004701,100107463502,6,0,0,0,60,0.0
2000001001,100107463502,6,0,0,0,60,0.0
2000006018,100107463502,6,0,0,0,60,0.0
2000003434,100107463502,6,0,0,0,45,0.0
2000004278,100107463502,8,0,0,0,60,0.0
2000000558,100107463502,8,0,0,0,45,0.0
2000001371,100107463502,6,0,0,0,60,0.0
2100004923,100107463502,8,0,0,0,45,0.0
2000002677,100107463502,6,8,4,12,60,20.0
2000003649,100107463502,8,0,0,0,45,0.0
2000003076,100107463502,8,0,0,0,45,0.0
2000003640,100107463502,8,0,0,0,45,0.0
2000001530,100107463502,6,0,0,0,60,0.0
2000003418,100107463502,8,0,0,0,45,0.0
2000003979,100107463502,6,6,8,14,45,30.0
2000003730,100107463502,8,0,0,0,60,0.0
2000000655,100107463502,6,0,0,0,45,0.0
2000002449,100107463502,8,0,0,0,60,0.0
2000004154,100107463502,6,12,6,18,60,30.0
2000004762,100107463502,6,0,0,0,45,0.0
2000001008,100107463601,6,2,0,2,45,5.0
2000004387,100107463601,6,15,3,18,60,30.0
2000000998,100107463601,8,9,2,11,45,25.0
2000002380,100107463601,6,12,0,12,60,20.0
2000004220,100107463601,6,17,1,18,45,40.0
2000006161,100107463601,8,4,3,7,45,15.0
2000003074,100107463601,8,3,11,14,45,30.0
2000004701,100107463601,6,0,9,9,45,20.0
2000001001,100107463601,6,0,0,0,60,0.0
2000005824,100107463601,6,12,6,18,60,30.0
2000003434,100107463601,6,0,0,0,45,0.0
2000000558,100107463601,6,2,0,2,45,5.0
2000001452,100107463601,6,1,11,12,60,20.0
2200004486,100107463601,6,8,1,9,60,15.0
2000002441,100107463601,6,2,4,6,60,10.0
2000003649,100107463601,6,1,8,9,60,15.0
2000004457,100107463601,8,8,4,12,60,20.0
2000003076,100107463601,8,0,2,2,45,5.0
2000003418,100107463601,8,0,0,0,60,0.0
2000003979,100107463601,6,5,6,11,45,25.0
2000002449,100107463601,6,0,0,0,45,0.0
2000004154,100107463601,6,6,8,14,45,30.0
2000004070,100107463601,8,3,0,3,60,5.0
2000002672,100107463601,6,1,2,3,60,5.0
2000003678,100107463601,6,5,6,11,45,25.0
2000002725,100107463601,6,12,0,12,60,20.0
1900006098,100107463601,6,3,13,16,45,35.0
1911549395,100107463601,8,16,0,16,45,35.0
2000004968,100107463602,6,10,1,11,45,25.0
2000004900,100107463602,6,2,7,9,45,20.0
2000005153,100107463602,6,6,0,6,60,10.0
2011549832,100107463602,8,8,10,18,60,30.0
2000006638,100107463602,6,7,7,14,45,30.0
2000002665,100107463602,8,0,0,0,60,0.0
2000002514,100107463602,8,13,2,15,60,25.0
2000004110,100107463602,6,0,2,2,45,5.0
2000005479,100107463602,8,4,5,9,45,20.0
2000006633,100107463602,6,8,1,9,45,20.0
2000004278,100107463602,6,1,10,11,45,25.0
2000002677,100107463602,6,3,8,11,45,25.0
2100008342,100107463602,8,16,5,21,60,35.0
2000002779,100107463602,8,0,11,11,45,25.0
2000004365,100107463602,6,0,0,0,45,0.0
2000003640,100107463602,6,0,0,0,45,0.0
2000006345,100107463602,6,2,13,15,60,25.0
2000001530,100107463602,8,8,1,9,45,20.0
2000002924,100107463602,6,6,5,11,45,25.0
2000003730,100107463602,6,0,0,0,45,0.0
2000003645,100107463602,8,0,4,4,45,10.0
2000002097,100107463602,8,3,12,15,60,25.0
1900007784,100107463602,6,13,8,21,60,35.0
2011551765,100107463602,6,1,2,3,60,5.0
2000004394,100107463602,6,4,12,16,45,35.0
2000003308,100107463602,6,0,4,4,45,10.0
2000000050,100107463602,8,10,1,11,45,25.0
2000002664,100107463602,6,0,0,0,60,0.0
2000003177,100107463602,8,2,9,11,45,25.0
2000000740,100107463602,6,0,0,0,60,0.0
2100006285,100107464802,8,0,0,0,60,0.0
2100004729,100107464802,8,0,0,0,60,0.0
2100005423,100107464802,6,0,0,0,60,0.0
2100010440,100107464802,8,0,0,0,60,0.0
2100004337,100107464802,8,0,0,0,45,0.0
2100005686,100107464802,8,0,0,0,60,0.0
2100004426,100107464802,8,0,0,0,60,0.0
2100003979,100107464802,8,0,0,0,45,0.0
2100003284,100107464802,8,0,0,0,45,0.0
2100003978,100107464802,6,0,0,0,60,0.0
2100002892,100107464802,6,0,0,0,45,0.0
2100004451,100107464802,6,0,0,0,45,0.0
2100004816,100107464802,6,0,0,0,60,0.0
2100009415,100107464802,6,4,0,4,45,10.0
2100002375,100107464802,6,2,2,4,45,10.0
2100004419,100107464802,6,0,0,0,60,0.0
2100005011,100107464802,6,0,0,0,60,0.0
1911548779,100107464802,6,0,0,0,60,0.0
2100007588,100107464802,6,4,41,45,45,100.0
2100003936,100107464802,6,0,0,0,45,0.0
2100005013,100107464802,6,0,0,0,60,0.0
2100005929,100107464802,6,0,0,0,60,0.0
2100004330,100107464802,8,0,0,0,60,0.0
2100003991,100107464802,8,8,16,24,60,40.0
2100009011,100107464802,6,0,0,0,45,0.0
2100011976,100107464802,6,17,1,18,45,40.0
2100003025,100107464802,8,0,0,0,60,0.0
2100007107,100107464802,8,0,0,0,45,0.0
2100002440,100107464802,8,0,0,0,45,0.0
1900009380,100107464802,6,0,0,0,45,0.0
2100005113,100107464802,6,15,45,60,60,100.0
2100003547,100107464802,8,0,0,0,45,0.0
2100005569,100107465001,6,1,17,18,60,30.0
2100002975,100107465001,6,36,9,45,45,100.0
2100008134,100107465001,8,0,0,0,45,0.0
2000000998,100107465001,8,57,3,60,60,100.0
2100006037,100107465001,6,5,9,14,45,30.0
2100012076,100107465001,8,14,4,18,60,30.0
2100004031,100107465001,6,0,0,0,60,0.0
2100004235,100107465001,6,2,34,36,60,60.0
2100011818,100107465001,8,0,0,0,45,0.0
2100002892,100107465001,8,0,0,0,45,0.0
2100009840,100107465001,8,0,0,0,60,0.0
2100010779,100107465001,8,0,0,0,45,0.0
2100004816,100107465001,8,0,0,0,60,0.0
2100009415,100107465001,6,0,0,0,45,0.0
2100011310,100107465001,8,0,0,0,45,0.0
2100004923,100107465001,6,8,6,14,45,30.0
2100012041,100107465001,8,36,9,45,45,100.0
2100005983,100107465001,8,0,0,0,60,0.0
2100012340,100107465001,8,0,0,0,45,0.0
2100008342,100107465001,6,0,0,0,60,0.0
2100002374,100107465001,8,17,1,18,60,30.0
2100009299,100107465001,6,0,0,0,45,0.0
2100004998,100107465001,8,1,13,14,45,30.0
2000004365,100107465001,6,0,0,0,60,0.0
2100004330,100107465001,6,0,0,0,45,0.0
2100010315,100107465001,6,0,0,0,60,0.0
2100010263,100107465001,6,0,0,0,60,0.0
2100010071,100107465001,6,22,14,36,60,60.0
1800005224,100107465001,8,0,0,0,45,0.0
2100008882,100107465001,8,0,0,0,45,0.0
2100005113,100107465001,6,0,0,0,45,0.0
2100006019,100107465001,8,0,0,0,45,0.0
2000002408,100107465001,6,43,2,45,45,100.0
2100011037,100107465001,6,0,0,0,60,0.0
1711542439,100107465001,6,0,0,0,60,0.0
2100006642,100107465001,8,0,0,0,45,0.0
2100004092,100107465001,8,0,0,0,60,0.0
2200006550,100107470503,6,2,2,4,45,10.0
2200006695,100107470503,8,6,18,24,60,40.0
2200000873,100107470503,8,34,8,42,60,70.0
2200004236,100107470503,6,0,4,4,45,10.0
2200006625,100107470503,8,8,10,18,60,30.0
2200005231,100107470503,6,0,0,0,60,0.0
2200000319,100107470503,6,14,0,14,45,30.0
2200011621,100107470503,6,15,3,18,45,40.0
2200004209,100107470503,6,0,0,0,60,0.0
2200004825,100107470503,6,0,0,0,60,0.0
2200005098,100107470503,8,0,0,0,60,0.0
2200005193,100107470503,6,0,0,0,60,0.0
1911548779,100107470503,6,1,5,6,60,10.0
2200000946,100107470503,8,0,0,0,45,0.0
2200006620,100107470503,6,0,0,0,60,0.0
2200001483,100107470503,8,0,0,0,45,0.0
2200006122,100107470503,8,0,0,0,45,0.0
2200004766,100107470503,8,0,4,4,45,10.0
2200006159,100107470503,8,0,0,0,60,0.0
2100007916,100107470503,6,5,25,30,60,50.0
2200005605,100107470503,8,4,2,6,60,10.0
2200006071,100107470503,8,0,0,0,60,0.0
2200006605,100107470503,8,4,8,12,60,20.0
2200006985,100107470503,6,0,0,0,45,0.0
2200004831,100107470503,8,0,0,0,45,0.0
2200006467,100107470503,8,0,0,0,60,0.0
2200012160,100107470503,8,0,0,0,45,0.0
2200006185,100107470503,6,1,5,6,60,10.0
2200005254,100107470503,8,0,0,0,45,0.0
2200006654,100107470503,6,3,24,27,45,60.0
2200005824,100107470503,8,0,0,0,60,0.0
2200006124,100107470503,8,0,0,0,60,0.0
2200005842,100107470503,6,0,0,0,60,0.0
2200005914,100107470503,8,0,0,0,60,0.0
2200004926,100107470503,8,5,26,31,45,70.0
2200004202,100107470504,6,0,0,0,45,0.0
2200008171,100107470504,6,0,0,0,45,0.0
2200001108,100107470504,6,0,0,0,60,0.0
2200000400,100107470504,6,6,3,9,45,20.0
2200009428,100107470504,6,0,0,0,45,0.0
2200007989,100107470504,6,0,0,0,60,0.0
2200008348,100107470504,8,6,8,14,45,30.0
2200006781,100107470504,8,0,0,0,60,0.0
2200003109,100107470504,6,1,3,4,45,10.0
2200009232,100107470504,6,0,0,0,45,0.0
2200000327,100107470504,8,0,0,0,60,0.0
2200008427,100107470504,6,0,0,0,45,0.0
2200002495,100107470504,6,0,0,0,60,0.0
2200010420,100107470504,6,0,0,0,60,0.0
2200002333,100107470504,8,0,0,0,60,0.0
2200008115,100107470504,6,7,7,14,45,30.0
2200007079,100107470504,6,3,3,6,60,10.0
2200006741,100107470504,8,10,2,12,60,20.0
2200007832,100107470504,6,25,11,36,45,80.0
2200008906,100107470504,8,0,0,0,60,0.0
2200007239,100107470504,8,0,0,0,45,0.0
2200003885,100107470504,6,0,0,0,60,0.0
2200007007,100107470504,6,0,0,0,45,0.0
2200003921,100107470504,8,12,6,18,60,30.0
2200007066,100107470504,8,0,0,0,60,0.0
2200011643,100107470504,6,0,0,0,60,0.0
2200007072,100107470504,8,0,4,4,45,10.0
2200007143,100107470504,8,0,0,0,45,0.0
2200008716,100107470504,6,0,0,0,45,0.0
2200009837,100107470504,8,3,3,6,60,10.0
2200010487,100107470504,6,2,2,4,45,10.0
2200000368,100107470504,6,4,0,4,45,10.0
2200006748,100107470504,6,5,1,6,60,10.0
2200008798,100107470504,6,0,0,0,45,0.0
2200007240,100107470504,6,0,0,0,60,0.0
2200008152,100107470504,8,9,0,9,45,20.0
2200007402,100107470504,8,3,3,6,60,10.0
2200007710,100107470504,6,0,0,0,45,0.0
2200009261,100107470504,8,0,0,0,45,0.0
2200008438,100107470504,6,0,0,0,60,0.0
2200011376,100107470505,8,0,0,0,60,0.0
2200009448,100107470505,8,9,0,9,45,20.0
2200010565,100107470505,6,2,2,4,45,10.0
2200009102,100107470505,8,4,2,6,60,10.0
2200009907,100107470505,8,2,4,6,60,10.0
2200001765,100107470505,6,0,0,0,60,0.0
2200004863,100107470505,6,16,26,42,60,70.0
2200003659,100107470505,8,0,0,0,60,0.0
2200010444,100107470505,6,0,0,0,45,0.0
2200011039,100107470505,6,0,0,0,45,0.0
2200007177,100107470505,6,2,2,4,45,10.0
2200009882,100107470505,8,0,0,0,60,0.0
2200011704,100107470505,6,4,2,6,60,10.0
2200008421,100107470505,8,11,7,18,45,40.0
2200002208,100107470505,8,3,1,4,45,10.0
2200000578,100107470505,6,0,0,0,45,0.0
2200003906,100107470505,8,0,0,0,60,0.0
2200009620,100107470505,8,0,0,0,45,0.0
2200008609,100107470505,8,0,0,0,45,0.0
2200008337,100107470505,8,0,0,0,60,0.0
2200009825,100107470505,8,0,0,0,60,0.0
2200002381,100107470505,6,0,0,0,60,0.0
2200011240,100107470505,8,0,0,0,45,0.0
2200010269,100107470505,6,26,10,36,60,60.0
2200007265,100107470505,8,0,0,0,45,0.0
2200011077,100107470505,6,2,4,6,60,10.0
2200011573,100107470505,6,0,0,0,45,0.0
2200009571,100107470505,8,17,5,22,45,50.0
2200009501,100107470505,8,0,0,0,60,0.0
2200010286,100107470505,8,0,0,0,60,0.0
2100008882,100107470505,6,7,5,12,60,20.0
2200002076,100107470505,8,0,0,0,45,0.0
2200010216,100107470505,8,15,27,42,60,70.0
2200009170,100107470505,8,2,4,6,60,10.0
2200010939,100107470505,6,0,0,0,60,0.0
2200000333,100107470505,6,4,0,4,45,10.0
2200007875,100107470505,6,0,0,0,60,0.0
